product_name,category,energy_kcal_100g,fat_100g,sugars_100g,carbohydrates_100g,serving_size_g,packaging_quantity,source_url
superfood organic Hot Chocolate,"Beverages and beverages preparations,Cocoa and its products,Beverage preparations,Cocoa and chocolate powders,Instant beverages,Cocoa powders,Hot-chocolate,Hot chocolate",382.0,5.1,55.0,67.0,25.0,,https://world.openfoodfacts.org/product/5060238483704
Arándanos,"Lanches comida,Lanches doces,Biscoitos e Bolos,en:Biscuits and crackers,Biscoitos,Biscoitos recheados,en:Biscuit filled with fruit paste",402.0,8.0,34.0,76.0,25.0,,https://world.openfoodfacts.org/product/8402001013829
Pan integral de molde sin corteza,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Bakery products, Sliced breads, en:wholemeal-breads",225.0,4.9,1.8,35.0,56.0,,https://world.openfoodfacts.org/product/8402001021541
Parmigiano Reggiano D.O.P,"Dairies,Fermented foods,Fermented milk products,Cheeses,Italian cheeses,Parmigiano-Reggiano",402.0,29.7,0.5,0.5,10.0,,https://world.openfoodfacts.org/product/01644432
Butterkeks Mit Vollmilch Schokolade,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Chocolate biscuits,Milk chocolate biscuits,Biscuit with a chocolate bar covering",506.0,26.0,35.3,57.6,14.0,,https://world.openfoodfacts.org/product/20005542
Goody Cao,"Bevande e preparati per bevande, Bevande, Cacao e i suoi derivati, Prodotti disidratati, Preparati per bevande, Prodotti disidratati da reidratare, Cacao e cioccolato in polvere, Bevande istantanee, Bevande disidratate, Cioccolata in polvere",384.0,3.3,75.8,78.9,10.0,,https://world.openfoodfacts.org/product/20083786
Clear Honey,"Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys",336.0,0.0,81.0,82.0,100.0,,https://world.openfoodfacts.org/product/20436568
Nutella,"Petit-déjeuners,Produits à tartiner,Produits à tartiner sucrés,Pâtes à tartiner,Pâtes à tartiner aux noisettes,Pâtes à tartiner au chocolat,Pâtes à tartiner aux noisettes et au cacao,en:Pâtes à tartiner",539.0,30.9,56.3,57.5,15.0,,https://world.openfoodfacts.org/product/3017620420078
22 TRANCHES SANS CROUTE Nature Sans Sucres Ajoutés,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains de mie, Pains de mie sans croûte",264.0,3.4,5.5,47.0,21.6,,https://world.openfoodfacts.org/product/3029330068549
Actimel 100 g x 12 original,"Boissons et préparations de boissons,Boissons,Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Boissons lactées,Desserts lactés fermentés,Boissons fermentées,Boissons lactées fermentées,Yaourts,Yaourts à boire,Boissons lactées fermentées sucrées nature,Boissons lactées fermentées au L casei,Boissons lactées fermentés au L casei nature sucrées",72.0,1.5,10.8,10.8,100.0,,https://world.openfoodfacts.org/product/3033491213205
Coquillettes,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas, Cereal pastas, Dry pastas, Durum wheat pasta, fr:Coquillettes, fr:Coquillettes de blé dur, Dry durum wheat pasta",361.0,2.0,3.7,72.0,0.0,,https://world.openfoodfacts.org/product/3038350023001
Emmental Francese,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,Fromages de vache,Frais,Fromages à pâte pressée cuite,Emmentals,Fromages de France,Emmentals français,Fromages pasteurisés,Fromages industriels",369.0,29.0,0.5,0.5,100.0,,https://world.openfoodfacts.org/product/3123930612505
gaufres au sucre perlé,"Snacks,Snacks sucrés,Biscuits et gâteaux,Pâtisseries,Gaufres,Gaufres liégeoises",450.0,24.0,26.0,51.0,50.0,,https://world.openfoodfacts.org/product/3178530411492
Nouilles japonaises saveur boeuf teppanyaki,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Céréales et dérivés,Plats préparés,Produits déshydratés,Pâtes alimentaires,Produits lyophilisés à reconstituer,Nouilles,Nouilles instantanées,Soupes de nouilles instantanées,Plats préparés à réchauffer au micro-ondes,Nouilles chinoises,Plats au bœuf",80.0,3.5,0.6,10.0,65.0,,https://world.openfoodfacts.org/product/3229820765372
Gnocchi à poeler,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Céréales et dérivés,Gnocchi,Gnocchi de pommes de terre,Gnocchis cuits,Gnocchi de pommes de terre cuits, Gnocchis fourrés",195.0,3.4,1.5,34.0,150.0,,https://world.openfoodfacts.org/product/3240931531090
Sel et Poivre,"aliments-et-boissons-a-base-de-vegetaux, aliments-d'origine-vegetale, snacks, cereales-et-pommes-de-terre, condiments, snacks-sales, amuse-gueules, chips-et-frites, chips, chips-de-pommes-de-terre, sels, biscuits-aperitifs, chips-de-pommes-de-terre-aromatisees, chips-au-sel-et-au-poivre",411.0,10.8,3.8,58.2,21.0,,https://world.openfoodfacts.org/product/3245550078964
Truite fumée - 120g,"Produits de la mer, Poissons et dérivés, Poissons, Poissons gras, Poissons fumés, Truites, Truites fumées, Saumons_truites fumes",163.0,8.7,0.0,0.0,30.0,,https://world.openfoodfacts.org/product/3250392422226
Taboulé aux tomates fraîches,"Plats préparés, Taboulés, Taboulés à l'huile d'olive, Taboulés aux tomates",109.0,1.3,2.6,20.0,100.0,,https://world.openfoodfacts.org/product/3261055420503
Dessert café 4x100 g,"Plant-based foods and beverages, Dairy substitutes, Desserts, Non-dairy desserts, Soy desserts, Coffee desserts",84.0,1.7,10.5,13.8,100.0,,https://world.openfoodfacts.org/product/3273220085196
sojasun chocolat,"Aliments et boissons à base de végétaux,Substituts de produits laitiers,Desserts,Desserts végétaliens,Desserts au chocolat,Desserts au soja,Crèmes dessert végétaliennes,Dessert au soja aromatisé,Crèmes dessert chocolat végétaliennes,Desserts de soja au chocolat",107.0,2.7,13.3,16.5,100.0,,https://world.openfoodfacts.org/product/3273220085349
Sucralose,"Édulcorants, Additifs alimentaires, Succédanés du sucre, Édulcorants artificiels, Sucralose, Édulcorants de table",362.0,0.0,90.0,90.0,1.0,,https://world.openfoodfacts.org/product/3329757002790
Lait Matin léger BiO,"Produits laitiers,Laits (fluide et poudre),Laits,Laits homogénéisés,Produits pasteurisés,Laits demi-écrémés,Laits UHT,Laits à teneur réduite en lactose,Laits demi-écrémés UHT,laits demi-ecremes à teneur reduite en lactose",43.0,1.2,4.8,4.8,250.0,,https://world.openfoodfacts.org/product/3428272110017
Amandes grillées sans sel,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Fruits à coques et dérivés,Fruits à coques,Amandes,Fruits à coques décortiqués,en:almonds-shelled,en:almonds-roasted,Amandes grillées et non-salées",637.0,55.0,4.5,14.5,400.0,,https://world.openfoodfacts.org/product/3502490215621
Dipster,"Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Biscuits apéritifs, Tuiles salées, Biscuits sucrés & biscuits apéritifs, Biscuits apéritifs, Biscuits crackers",496.0,25.0,4.3,62.0,24.0,,https://world.openfoodfacts.org/product/3560070254699
Pesto Verde,"Condiments,Sauces,Sauces pour pâtes,Sauces Pesto,Pestos au basilic",312.0,30.0,2.5,5.3,100.0,,https://world.openfoodfacts.org/product/3564700571170
Chocolat noir aux éclats d'amandes,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolates,Dark chocolates,Chocolates with almonds,Dark chocolates with almonds",554.0,36.0,38.0,45.0,10.0,,https://world.openfoodfacts.org/product/3700214610046
Snacks a Jacks Chocolate Chip Rice Cakes 180g,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Puffed cereal cakes, Puffed corn cakes, Puffed rice cakes, Puffed rice cakes with milk chocolate",406.0,6.25,23.4,71.1,12.8,,https://world.openfoodfacts.org/product/5000108880646
Pipers Lye Cross Cheddar & Onion Crisps,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre",533.0,30.8,1.5,56.1,40.0,,https://world.openfoodfacts.org/product/5033060100149
Cadbury hot chocolate,"Beverages, Cocoa and its products, Cocoa and chocolate powders, Instant beverages, Cocoa powders, Chocolate-powders, Cocoa powder for beverages with sugar, Sweetened beverages, en:instant-chocolate-powders",404.0,5.8,73.0,76.0,18.0,,https://world.openfoodfacts.org/product/5034660021537
,"Botanas,Snacks salados,Aperitivos,en:Chips and fries,Chips fritos,Aperitivos salados elaborados con patata,en:apéritif,en:snacks-salés,en:tuiles-salées",525.0,31.0,2.3,56.0,30.0,,https://world.openfoodfacts.org/product/5053990127733
Tranches saveur Cheddar,"Aliments et boissons à base de végétaux, Produits fermentés, Aliments d'origine végétale, Substituts de produits laitiers, Produits veganes, Substituts du fromage, Fromage végétal",295.0,23.0,0.0,22.0,20.0,,https://world.openfoodfacts.org/product/5202390015885
Peanut Butter Smooth,"Alimentos e bebidas à base de plantas,Alimentos à base de plantas,Legumes e seus produtos,Produtos para barrar,Produtos para barrar à base de plantas,Purés de óleo de sementes,Manteigas de legumes,Manteigas de amendoim",629.0,51.0,5.2,13.0,500.0,,https://world.openfoodfacts.org/product/5600826202982
Snack Aper Matutano Doritos Tex-Mex 120g,"Lanches comida, Petiscos salgados, Aperitivos, en:Chips and fries, en:Crisps",497.0,25.8,2.3,56.9,30.0,,https://world.openfoodfacts.org/product/5601363001168
Wasa delicate thin crackers sea salt 180g we,"Snacks,Snacks salés,Snacks sucrés,Amuse-gueules,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Surgelés,Plats préparés,Biscuits apéritifs, Chips et frites, Chips",436.0,13.0,13.0,68.0,30.0,,https://world.openfoodfacts.org/product/7300400129206
Fibrextra,"Snack, Snack dolci, Biscotti e torte, Biscotti",447.0,17.0,20.0,59.0,8.0,,https://world.openfoodfacts.org/product/8002590043315
Choco Chip Cookies,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Specific products,Biscuits,Products for specific diets,Products without gluten,Chocolate biscuits,Drop cookies,Chocolate chip cookies,Gluten-free biscuits",523.0,28.0,21.0,62.0,8.4,,https://world.openfoodfacts.org/product/8008698005491
Tortiglioni - Barilla,"Растителни храни и напитки, Растителни храни, en:Cereals and potatoes, Зърнени продукти, Паста, en:Cereal pastas, Суха паста, Паста от твърда пшеница, en:Dry durum wheat pasta, Tortiglioni",359.0,2.0,3.5,71.0,80.0,,https://world.openfoodfacts.org/product/8076802085837
Pesto a base de albahaca,Green pestos,473.0,46.0,6.7,9.0,100.0,,https://world.openfoodfacts.org/product/8410069014382
Cuor di Cereale,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",446.0,14.0,16.0,70.0,14.0,,https://world.openfoodfacts.org/product/8410376039375
Aceite de oliva virgen extra,"Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats, Olive tree products, Vegetable oils, Olive oils, Extra-virgin olive oils, en:virgin-olive-oils",822.0,91.0,0.0,0.0,100.0,,https://world.openfoodfacts.org/product/8480000047403
Pipa Calabaza Natural,"Alimentos e bebidas à base de plantas,Alimentos à base de plantas,Sementes,en:Pumpkin and Squash plant products,en:Cucurbitacea seeds,en:Pumpkin seeds and their products,en:Pumpkin seeds,en:Shelled pumpkin seeds",583.0,48.0,1.6,3.0,100.0,,https://world.openfoodfacts.org/product/8480000341884
Arroz largo,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices,Long grain rices",347.0,0.8,0.3,78.0,100.0,,https://world.openfoodfacts.org/product/8480000050632
Cornish Pasty,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Meals, Pie dough, Puff pastry meals, Puff pastry sheets, Friands, Cooked puff pastry, Cornish Pasty, Meat in puff pastry",262.0,15.3,1.8,23.5,227.0,,https://world.openfoodfacts.org/product/5010718215011
ProActiv Expert Tartine et Gourmet Sans Huile de Palme,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner salés, Matières grasses à tartiner, Matières grasses végétales, Margarines, Margarines allégées",490.0,55.0,0.0,0.0,20.0,,https://world.openfoodfacts.org/product/8719200012837
Lu thé pocket,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits",453.0,14.0,26.0,73.0,7.0,,https://world.openfoodfacts.org/product/7622210708885
Brassé citron au lait entier,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Yaourts, Yaourts aux fruits, Yaourts brassés, Yaourts au citron, Yaourt aromatisé sucré, Yaourts brassés au citron",92.0,2.7,10.8,12.0,74.0,,https://world.openfoodfacts.org/product/13297703
Kingsize Peanuts Unsalted,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Légumineuses et dérivés,Snacks,Légumineuses,Fruits à coques et dérivés,Fruits à coques,Fruits à coque grillés,Cacahuètes,Cacahuètes grillées",619.0,50.0,5.8,11.0,100.0,,https://world.openfoodfacts.org/product/8711299020427
Biscotte,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Rusks, en:wholemeal-rusks",401.0,5.4,3.0,72.0,33.0,,https://world.openfoodfacts.org/product/3564707166980
Vegetable Stock Cubes,"Plant-based foods and beverages, Plant-based foods, Dried products, Dried plant-based foods, Dried products to be rehydrated, Broths, Dehydrated broths, Vegetable broths, Bouillon cubes, Dehydrated vegetable bouillons, Vegetable bouillon cubes",6.0,0.5,0.0001,0.4,,2.0,https://world.openfoodfacts.org/product/4088600243627
Schoko Müsli,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Chocolate cereals,Mueslis,Mueslis with chocolate",410.0,11.8,17.5,60.7,50.0,,https://world.openfoodfacts.org/product/4056489255499
Seed mix (Semi),"Plant-based foods and beverages, Plant-based foods, Seeds, Sunflower seeds and their products, Sunflower seeds",576.0,46.2,1.4,12.8,30.0,,https://world.openfoodfacts.org/product/4088600268781
Pastabox Carbonara,"Plats préparés,Frais,Plats à base de pâtes,Plats préparés frais,Pâtes instantanées,Plats préparés à réchauffer au micro-ondes,Pâtes à la carbonara,Box",166.0,7.6,1.9,17.0,330.0,,https://world.openfoodfacts.org/product/3242272270256
Le Supérieur A l'Etouffé,"Viandes et dérivés, Viandes, Charcuteries, Jambons, Jambons blancs, Jambon cuit supérieur, Jambon cuit supérieur découenné",115.0,2.8,0.5,0.5,35.0,,https://world.openfoodfacts.org/product/3302740047336
Doritos Salsa douce,"Condiments, Sauces, Trempettes, en:groceries",35.0,0.2,4.7,6.6,40.0,,https://world.openfoodfacts.org/product/3168930166078
Скир натурален,"Млечни продукти,Ферментирали продукти,Ферментирали млечни продукти,Десерти,Млечни десерти,Ферментирали млечни десерти,Кисело мляко,Скир",64.0,0.2,4.0,4.0,400.0,,https://world.openfoodfacts.org/product/4019300170005
White Sourdough Bloomer,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads",257.0,2.83,2.83,47.0,53.0,,https://world.openfoodfacts.org/product/00474030
BID 60CL CITRON TESSEIRE ZERO,"Boissons et préparations de boissons, Boissons, Surgelés, Préparations pour boissons, Sirops, Sirops aromatisés, Sirops de citron",22.0,0.0,0.5,2.9,10.0,,https://world.openfoodfacts.org/product/3092718637989
Granola cookie cœur extra moelleux,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, en:chocolate-biscuits",482.0,25.0,33.0,60.0,26.0,,https://world.openfoodfacts.org/product/7622201751722
Avoine & miel,"Snacks, Snacks sucrés, Barres, Barres de céréales",392.0,8.0,15.8,68.8,23.0,,https://world.openfoodfacts.org/product/8410076611284
Galettes de riz complet,"Frozen foods, en:puffed-rice-cakes",386.0,3.5,0.7,78.8,7.2,,https://world.openfoodfacts.org/product/4056489750666
"Erdnüsse, pikant gewürzt","pflanzliche-lebensmittel-und-getränke, pflanzliche-lebensmittel, hülsenfrüchte-und-hülsenfruchtprodukte, hülsenfrüchte, nüsse-und-nussprodukte, nüsse, geröstete-nüsse, erdnüsse, geröstete-erdnüsse, ru:закуски, bg:зеленчуци, bg:зеленчуци-и-зеленчукови-продукти, bg:растителни-храни, bg:растителни-храни-и-напитки, bg:фъстъци, bg:ядки, bg:ядкови-продукти",590.0,45.6,1.7,16.0,30.0,,https://world.openfoodfacts.org/product/20005672
